"","DATE","State","Census_year","Estimated_Population.x","election_year","Year","added_electors","FullName","Resident.Population","Percent.Change.in.Resident.Population","Resident.Population.Density","Resident.Population.Density.Rank","Number.of.Representatives","Change.in.Number.of.Representatives","Average.Apportionment.Population.Per.Representative","Electors","census_pop_numeric","electoral_power","pop_difference","pop_deviation","Date_year","Electoral.Vote.of.each.State","Republican","Democratic","Winner","total_pop.x","total_electors","pop_percent","elector_percent","Estimated_Population.y","total_pop.y","estimate_electors"
"1304","1935-01-01","ND",1930,670000,FALSE,NA,NA,"North Dakota","680,845",5.3,"9.9",42,2,-1,"336,670",4,680845,16.75,-10845,-0.0159287356153016,1935,NA,NA,NA,NA,127251000,534,0.00526518455650643,0.00749063670411985,NA,NA,NA
"1305","1935-01-01","NE",1930,1375000,FALSE,NA,NA,"Nebraska","1,377,963",6.3,"17.9",40,5,-1,"275,025",7,1377963,19.6428571428571,-2963,-0.00215027544280942,1935,NA,NA,NA,NA,127251000,534,0.0108054160674572,0.0131086142322097,NA,NA,NA
"1306","1935-01-01","NH",1930,481000,FALSE,NA,NA,"New Hampshire","465,293",5,"52",25,2,0,"232,646",4,465293,12.025,15707,0.0337572239427629,1935,NA,NA,NA,NA,127251000,534,0.00377993100250686,0.00749063670411985,NA,NA,NA
"1307","1935-01-01","NJ",1930,4085000,FALSE,NA,NA,"New Jersey","4,041,334",28.1,"549.5",3,14,2,"288,666",16,4041334,25.53125,43666,0.0108048481021366,1935,NA,NA,NA,NA,127251000,534,0.0321019088258638,0.0299625468164794,NA,NA,NA
"1308","1935-01-01","NM",1930,475000,FALSE,NA,NA,"New Mexico","423,317",17.5,"3.5",49,1,1,"395,982",3,423317,15.8333333333333,51683,0.122090537351441,1935,NA,NA,NA,NA,127251000,534,0.00373278009603068,0.00561797752808989,NA,NA,NA
"1309","1935-01-01","NV",1930,1e+05,FALSE,NA,NA,"Nevada","91,058",17.6,"0.8",51,1,0,"86,390",3,91058,3.33333333333333,8942,0.098201146521997,1935,NA,NA,NA,NA,127251000,534,0.000785848441269617,0.00561797752808989,NA,NA,NA
"1310","1935-01-01","NY",1930,13375000,FALSE,NA,NA,"New York","12,588,066",21.2,"267.1",7,45,2,"279,733",47,12588066,28.4574468085106,786934,0.0625142893276854,1935,NA,NA,NA,NA,127251000,534,0.105107229019811,0.0880149812734082,NA,NA,NA
"1311","1935-01-01","OH",1930,6787000,FALSE,NA,NA,"Ohio","6,646,697",15.4,"162.7",10,24,2,"276,943",26,6646697,26.1038461538462,140303,0.0211086799954925,1935,NA,NA,NA,NA,127251000,534,0.0533355337089689,0.048689138576779,NA,NA,NA
"1312","1935-01-01","OK",1930,2386000,FALSE,NA,NA,"Oklahoma","2,396,040",18.1,"34.9",33,9,1,"264,691",11,2396040,21.6909090909091,-10040,-0.00419024724128145,1935,NA,NA,NA,NA,127251000,534,0.0187503438086931,0.0205992509363296,NA,NA,NA
"1313","1935-01-01","OR",1930,1001000,FALSE,NA,NA,"Oregon","953,786",21.8,"9.9",42,3,0,"316,793",5,953786,20.02,47214,0.0495016701859746,1935,NA,NA,NA,NA,127251000,534,0.00786634289710886,0.00936329588014981,NA,NA,NA
"1314","1935-01-01","PA",1930,9774000,FALSE,NA,NA,"Pennsylvania","9,631,350",10.5,"215.3",8,34,-2,"283,274",36,9631350,27.15,142650,0.0148110078026445,1935,NA,NA,NA,NA,127251000,534,0.0768088266496923,0.0674157303370786,NA,NA,NA
"1315","1935-01-01","RI",1930,678000,FALSE,NA,NA,"Rhode Island","687,497",13.7,"665",2,2,-1,"343,749",4,687497,16.95,-9497,-0.0138138784605606,1935,NA,NA,NA,NA,127251000,534,0.005328052431808,0.00749063670411985,NA,NA,NA
"1316","1935-01-01","SC",1930,1769000,FALSE,NA,NA,"South Carolina","1,738,765",3.3,"57.8",20,6,-1,"289,793",8,1738765,22.1125,30235,0.017388778817149,1935,NA,NA,NA,NA,127251000,534,0.0139016589260595,0.0149812734082397,NA,NA,NA
"1317","1935-01-01","SD",1930,674000,FALSE,NA,NA,"South Dakota","692,849",8.8,"9.1",44,2,-1,"336,503",4,692849,16.85,-18849,-0.0272050619976358,1935,NA,NA,NA,NA,127251000,534,0.00529661849415722,0.00749063670411985,NA,NA,NA
"1318","1935-01-01","TN",1930,2798000,FALSE,NA,NA,"Tennessee","2,616,556",11.9,"63.5",18,9,-1,"290,722",11,2616556,25.4363636363636,181444,0.0693445888412096,1935,NA,NA,NA,NA,127251000,534,0.0219880393867239,0.0205992509363296,NA,NA,NA
"1319","1935-01-01","TX",1930,6123000,FALSE,NA,NA,"Texas","5,824,715",24.9,"22.3",39,21,3,"277,362",23,5824715,26.6217391304348,298285,0.0512102308868331,1935,NA,NA,NA,NA,127251000,534,0.0481175000589386,0.0430711610486891,NA,NA,NA
"1320","1935-01-01","UT",1930,526000,FALSE,NA,NA,"Utah","507,847",13,"6.2",45,2,0,"252,871",4,507847,13.15,18153,0.0357450176923365,1935,NA,NA,NA,NA,127251000,534,0.00413356280107818,0.00749063670411985,NA,NA,NA
"1321","1935-01-01","VA",1930,2520000,FALSE,NA,NA,"Virginia","2,421,851",4.9,"61.3",19,9,-1,"269,092",11,2421851,22.9090909090909,98149,0.0405264403136279,1935,NA,NA,NA,NA,127251000,534,0.0198033807199943,0.0205992509363296,NA,NA,NA
"1322","1935-01-01","VT",1930,357000,FALSE,NA,NA,"Vermont","359,611",2,"39",30,1,-1,"359,611",3,359611,11.9,-2611,-0.00726062328460475,1935,NA,NA,NA,NA,127251000,534,0.00280547893533253,0.00561797752808989,NA,NA,NA
"1323","1935-01-01","WA",1930,1629000,FALSE,NA,NA,"Washington","1,563,396",15.2,"23.5",37,6,1,"258,737",8,1563396,20.3625,65604,0.0419624970257056,1935,NA,NA,NA,NA,127251000,534,0.0128014711082821,0.0149812734082397,NA,NA,NA
"1324","1935-01-01","WI",1930,3070000,FALSE,NA,NA,"Wisconsin","2,939,006",11.7,"54.3",22,10,-1,"293,172",12,2939006,25.5833333333333,130994,0.0445708515055771,1935,NA,NA,NA,NA,127251000,534,0.0241255471469772,0.0224719101123595,NA,NA,NA
"1325","1935-01-01","WV",1930,1794000,FALSE,NA,NA,"West Virginia","1,729,205",18.1,"71.9",15,6,0,"288,200",8,1729205,22.425,64795,0.0374709765470259,1935,NA,NA,NA,NA,127251000,534,0.0140981210363769,0.0149812734082397,NA,NA,NA
"1326","1935-01-01","WY",1930,237000,FALSE,NA,NA,"Wyoming","225,565",16,"2.3",50,1,0,"223,630",3,225565,7.9,11435,0.0506949216412121,1935,NA,NA,NA,NA,127251000,534,0.00186246080580899,0.00561797752808989,NA,NA,NA
"1327","1936-01-01","AK",1930,NA,TRUE,NA,NA,"Alaska","59,278",7.7,"0.1",52,NA,NA,"",NA,59278,0,NA,NA,1936,NA,NA,NA,NA,128054000,534,NA,NA,NA,NA,NA
"1328","1936-01-01","AL",1930,2743000,TRUE,NA,NA,"Alabama","2,646,248",12.7,"52.3",24,9,-1,"294,027",11,2646248,24.9363636363636,96752,0.0365619548885819,1936,NA,NA,NA,NA,128054000,534,0.0214206506630015,0.0205992509363296,NA,NA,NA
"1329","1936-01-01","AR",1930,1892000,TRUE,NA,NA,"Arkansas","1,854,482",5.8,"35.6",32,7,0,"264,921",9,1854482,21.0222222222222,37518,0.0202309863347285,1936,NA,NA,NA,NA,128054000,534,0.0147750167897918,0.0168539325842697,NA,NA,NA
"1330","1936-01-01","AZ",1930,443000,TRUE,NA,NA,"Arizona","435,573",30.3,"3.8",47,1,1,"389,375",3,435573,14.7666666666667,7427,0.0170511028002195,1936,NA,NA,NA,NA,128054000,534,0.00345947803270495,0.00561797752808989,NA,NA,NA
"1331","1936-01-01","CA",1930,6341000,TRUE,NA,NA,"California","5,677,251",65.7,"36.4",31,20,9,"283,412",22,5677251,28.8227272727273,663749,0.116913802120075,1936,NA,NA,NA,NA,128054000,534,0.0495181720211786,0.0411985018726592,NA,NA,NA
"1332","1936-01-01","CO",1930,1090000,TRUE,NA,NA,"Colorado","1,035,791",10.2,"10",41,4,0,"258,712",6,1035791,18.1666666666667,54209,0.0523358476758342,1936,NA,NA,NA,NA,128054000,534,0.0085120339856623,0.0112359550561798,NA,NA,NA
"1333","1936-01-01","CT",1930,1672000,TRUE,NA,NA,"Connecticut","1,606,903",16.4,"331.8",6,6,1,"267,816",8,1606903,20.9,65097,0.040510846018708,1936,NA,NA,NA,NA,128054000,534,0.0130569915816765,0.0149812734082397,NA,NA,NA
"1334","1936-01-01","DC",1930,629000,TRUE,NA,NA,"District of Columbia","486,869",11.3,"7,975.10",1,NA,NA,"",3,486869,20.9666666666667,142131,0.291928629672458,1936,NA,NA,NA,NA,128054000,534,0.00491199025411155,0.00561797752808989,NA,NA,NA
"1335","1936-01-01","DE",1930,253000,TRUE,NA,NA,"Delaware","238,380",6.9,"122.3",12,1,0,"238,380",3,238380,8.43333333333333,14620,0.061330648544341,1936,NA,NA,NA,NA,128054000,534,0.00197572898933263,0.00561797752808989,NA,NA,NA
"1336","1936-01-01","FL",1930,1651000,TRUE,NA,NA,"Florida","1,468,211",51.6,"27.4",35,5,1,"293,638",7,1468211,23.5857142857143,182789,0.124497773140237,1936,NA,NA,NA,NA,128054000,534,0.0128929982663564,0.0131086142322097,NA,NA,NA
"1337","1936-01-01","GA",1930,2978000,TRUE,NA,NA,"Georgia","2,908,506",0.4,"50.6",26,10,-2,"290,845",12,2908506,24.8166666666667,69494,0.023893366560014,1936,NA,NA,NA,NA,128054000,534,0.0232558139534884,0.0224719101123595,NA,NA,NA
"1338","1936-01-01","HI",1930,NA,TRUE,NA,NA,"Hawaii","368,336",43.9,"57.3",21,NA,NA,"",NA,368336,0,NA,NA,1936,NA,NA,NA,NA,128054000,534,NA,NA,NA,NA,NA
"1339","1936-01-01","IA",1930,2509000,TRUE,NA,NA,"Iowa","2,470,939",2.8,"44.2",28,9,-2,"274,491",11,2470939,22.8090909090909,38061,0.0154034559331493,1936,NA,NA,NA,NA,128054000,534,0.0195932965780062,0.0205992509363296,NA,NA,NA
"1340","1936-01-01","ID",1930,495000,TRUE,NA,NA,"Idaho","445,032",3,"5.4",46,2,0,"220,768",4,445032,12.375,49968,0.112279566413202,1936,NA,NA,NA,NA,128054000,534,0.00386555671825948,0.00749063670411985,NA,NA,NA
"1341","1936-01-01","IL",1930,7840000,TRUE,NA,NA,"Illinois","7,630,654",17.7,"137.4",11,27,0,"282,607",29,7630654,27.0344827586207,209346,0.0274348699338222,1936,NA,NA,NA,NA,128054000,534,0.0612241710528371,0.0543071161048689,NA,NA,NA
"1342","1936-01-01","IN",1930,3348000,TRUE,NA,NA,"Indiana","3,238,503",10.5,"90.4",13,12,-1,"269,873",14,3238503,23.9142857142857,109497,0.0338109923010724,1936,NA,NA,NA,NA,128054000,534,0.0261452199853187,0.0262172284644195,NA,NA,NA
"1343","1936-01-01","KS",1930,1869000,TRUE,NA,NA,"Kansas","1,880,999",6.3,"23",38,7,-1,"268,500",9,1880999,20.7666666666667,-11999,-0.00637905708615475,1936,NA,NA,NA,NA,128054000,534,0.0145954050634888,0.0168539325842697,NA,NA,NA
"1344","1936-01-01","KY",1930,2768000,TRUE,NA,NA,"Kentucky","2,614,589",8.2,"66.2",16,9,-2,"290,508",11,2614589,25.1636363636364,153411,0.0586749963378565,1936,NA,NA,NA,NA,128054000,534,0.0216158808002874,0.0205992509363296,NA,NA,NA
"1345","1936-01-01","LA",1930,2246000,TRUE,NA,NA,"Louisiana","2,101,593",16.9,"48.6",27,8,0,"262,699",10,2101593,22.46,144407,0.0687131142899696,1936,NA,NA,NA,NA,128054000,534,0.0175394755337592,0.0187265917602996,NA,NA,NA
"1346","1936-01-01","MA",1930,4355000,TRUE,NA,NA,"Massachusetts","4,249,614",10.3,"544.8",4,15,-1,"283,307",17,4249614,25.6176470588235,105386,0.0247989582112634,1936,NA,NA,NA,NA,128054000,534,0.034009089915192,0.0318352059925094,NA,NA,NA
"1347","1936-01-01","MD",1930,1745000,TRUE,NA,NA,"Maryland","1,631,526",12.5,"168.1",9,6,0,"271,920",8,1631526,21.8125,113474,0.0695508376820228,1936,NA,NA,NA,NA,128054000,534,0.0136270635825511,0.0149812734082397,NA,NA,NA
"1348","1936-01-01","ME",1930,840000,TRUE,NA,NA,"Maine","797,423",3.8,"25.9",36,3,-1,"265,806",5,797423,16.8,42577,0.0533932429839621,1936,NA,NA,NA,NA,128054000,534,0.00655973261280397,0.00936329588014981,NA,NA,NA
"1349","1936-01-01","MI",1930,4889000,TRUE,NA,NA,"Michigan","4,842,325",32,"85.6",14,17,4,"284,827",19,4842325,25.7315789473684,46675,0.00963896475350168,1936,NA,NA,NA,NA,128054000,534,0.0381792056476174,0.0355805243445693,NA,NA,NA
"1350","1936-01-01","MN",1930,2734000,TRUE,NA,NA,"Minnesota","2,563,953",7.4,"32.2",34,9,-1,"283,509",11,2563953,24.8545454545455,170047,0.0663221985738428,1936,NA,NA,NA,NA,128054000,534,0.0213503678135786,0.0205992509363296,NA,NA,NA
"1351","1936-01-01","MO",1930,3801000,TRUE,NA,NA,"Missouri","3,629,367",6.6,"52.8",23,13,-3,"279,162",15,3629367,25.34,171633,0.0472900646311051,1936,NA,NA,NA,NA,128054000,534,0.029682790072938,0.0280898876404494,NA,NA,NA
"1352","1936-01-01","MS",1930,2072000,TRUE,NA,NA,"Mississippi","2,009,821",12.2,"42.8",29,7,-1,"286,879",9,2009821,23.0222222222222,62179,0.030937581008458,1936,NA,NA,NA,NA,128054000,534,0.0161806737782498,0.0168539325842697,NA,NA,NA
"1353","1936-01-01","MT",1930,554000,TRUE,NA,NA,"Montana","537,606",-2.1,"3.7",48,2,0,"262,365",4,537606,13.85,16394,0.0304944513268081,1936,NA,NA,NA,NA,128054000,534,0.00432629984225405,0.00749063670411985,NA,NA,NA
"1354","1936-01-01","NC",1930,3346000,TRUE,NA,NA,"North Carolina","3,170,276",23.9,"65.2",17,11,1,"287,934",13,3170276,25.7384615384615,175724,0.0554286125245878,1936,NA,NA,NA,NA,128054000,534,0.0261296015743358,0.0243445692883895,NA,NA,NA
"1355","1936-01-01","ND",1930,664000,TRUE,NA,NA,"North Dakota","680,845",5.3,"9.9",42,2,-1,"336,670",4,680845,16.6,-16845,-0.0247413141023287,1936,NA,NA,NA,NA,128054000,534,0.00518531244631171,0.00749063670411985,NA,NA,NA
"1356","1936-01-01","NE",1930,1358000,TRUE,NA,NA,"Nebraska","1,377,963",6.3,"17.9",40,5,-1,"275,025",7,1377963,19.4,-19963,-0.0144873265827892,1936,NA,NA,NA,NA,128054000,534,0.0106049010573664,0.0131086142322097,NA,NA,NA
"1357","1936-01-01","NH",1930,481000,TRUE,NA,NA,"New Hampshire","465,293",5,"52",25,2,0,"232,646",4,465293,12.025,15707,0.0337572239427629,1936,NA,NA,NA,NA,128054000,534,0.00375622784137942,0.00749063670411985,NA,NA,NA
"1358","1936-01-01","NJ",1930,4084000,TRUE,NA,NA,"New Jersey","4,041,334",28.1,"549.5",3,14,2,"288,666",16,4041334,25.525,42666,0.0105574050548655,1936,NA,NA,NA,NA,128054000,534,0.0318927952270136,0.0299625468164794,NA,NA,NA
"1359","1936-01-01","NM",1930,489000,TRUE,NA,NA,"New Mexico","423,317",17.5,"3.5",49,1,1,"395,982",3,423317,16.3,65683,0.155162679504957,1936,NA,NA,NA,NA,128054000,534,0.00381870148531088,0.00561797752808989,NA,NA,NA
"1360","1936-01-01","NV",1930,101000,TRUE,NA,NA,"Nevada","91,058",17.6,"0.8",51,1,0,"86,390",3,91058,3.36666666666667,9942,0.109183157987217,1936,NA,NA,NA,NA,128054000,534,0.000788729754634763,0.00561797752808989,NA,NA,NA
"1361","1936-01-01","NY",1930,13481000,TRUE,NA,NA,"New York","12,588,066",21.2,"267.1",7,45,2,"279,733",47,12588066,28.6829787234043,892934,0.0709349633216095,1936,NA,NA,NA,NA,128054000,534,0.105275899230012,0.0880149812734082,NA,NA,NA
"1362","1936-01-01","OH",1930,6801000,TRUE,NA,NA,"Ohio","6,646,697",15.4,"162.7",10,24,2,"276,943",26,6646697,26.1576923076923,154303,0.023214989339818,1936,NA,NA,NA,NA,128054000,534,0.0531104065472379,0.048689138576779,NA,NA,NA
"1363","1936-01-01","OK",1930,2365000,TRUE,NA,NA,"Oklahoma","2,396,040",18.1,"34.9",33,9,1,"264,691",11,2396040,21.5,-31040,-0.0129547086025275,1936,NA,NA,NA,NA,128054000,534,0.0184687709872398,0.0205992509363296,NA,NA,NA
"1364","1936-01-01","OR",1930,1025000,TRUE,NA,NA,"Oregon","953,786",21.8,"9.9",42,3,0,"316,793",5,953786,20.5,71214,0.0746645473932308,1936,NA,NA,NA,NA,128054000,534,0.00800443562871913,0.00936329588014981,NA,NA,NA
"1365","1936-01-01","PA",1930,9767000,TRUE,NA,NA,"Pennsylvania","9,631,350",10.5,"215.3",8,34,-2,"283,274",36,9631350,27.1305555555556,135650,0.0140842145701278,1936,NA,NA,NA,NA,128054000,534,0.0762725100348291,0.0674157303370786,NA,NA,NA
"1366","1936-01-01","RI",1930,686000,TRUE,NA,NA,"Rhode Island","687,497",13.7,"665",2,2,-1,"343,749",4,687497,17.15,-1497,-0.00217746404711584,1936,NA,NA,NA,NA,128054000,534,0.00535711496712324,0.00749063670411985,NA,NA,NA
"1367","1936-01-01","SC",1930,1781000,TRUE,NA,NA,"South Carolina","1,738,765",3.3,"57.8",20,6,-1,"289,793",8,1738765,22.2625,42235,0.0242902289843653,1936,NA,NA,NA,NA,128054000,534,0.0139081949802427,0.0149812734082397,NA,NA,NA
"1368","1936-01-01","SD",1930,666000,TRUE,NA,NA,"South Dakota","692,849",8.8,"9.1",44,2,-1,"336,503",4,692849,16.65,-26849,-0.0387515894516698,1936,NA,NA,NA,NA,128054000,534,0.00520093085729458,0.00749063670411985,NA,NA,NA
"1369","1936-01-01","TN",1930,2791000,TRUE,NA,NA,"Tennessee","2,616,556",11.9,"63.5",18,9,-1,"290,722",11,2616556,25.3727272727273,174444,0.066669316460263,1936,NA,NA,NA,NA,128054000,534,0.0217954925265903,0.0205992509363296,NA,NA,NA
"1370","1936-01-01","TX",1930,6192000,TRUE,NA,NA,"Texas","5,824,715",24.9,"22.3",39,21,3,"277,362",23,5824715,26.9217391304348,367285,0.0630563040423437,1936,NA,NA,NA,NA,128054000,534,0.048354600402955,0.0430711610486891,NA,NA,NA
"1371","1936-01-01","UT",1930,527000,TRUE,NA,NA,"Utah","507,847",13,"6.2",45,2,0,"252,871",4,507847,13.175,19153,0.037714114684147,1936,NA,NA,NA,NA,128054000,534,0.00411545129398535,0.00749063670411985,NA,NA,NA
"1372","1936-01-01","VA",1930,2552000,TRUE,NA,NA,"Virginia","2,421,851",4.9,"61.3",19,9,-1,"269,092",11,2421851,23.2,130149,0.0537394744763406,1936,NA,NA,NA,NA,128054000,534,0.0199290924141378,0.0205992509363296,NA,NA,NA
"1373","1936-01-01","VT",1930,357000,TRUE,NA,NA,"Vermont","359,611",2,"39",30,1,-1,"359,611",3,359611,11.9,-2611,-0.00726062328460475,1936,NA,NA,NA,NA,128054000,534,0.00278788636044169,0.00561797752808989,NA,NA,NA
"1374","1936-01-01","WA",1930,1653000,TRUE,NA,NA,"Washington","1,563,396",15.2,"23.5",37,6,1,"258,737",8,1563396,20.6625,89604,0.0573136940352924,1936,NA,NA,NA,NA,128054000,534,0.0129086166773392,0.0149812734082397,NA,NA,NA
"1375","1936-01-01","WI",1930,3082000,TRUE,NA,NA,"Wisconsin","2,939,006",11.7,"54.3",22,10,-1,"293,172",12,2939006,25.6833333333333,142994,0.0486538646059246,1936,NA,NA,NA,NA,128054000,534,0.0240679713245974,0.0224719101123595,NA,NA,NA
"1376","1936-01-01","WV",1930,1808000,TRUE,NA,NA,"West Virginia","1,729,205",18.1,"71.9",15,6,0,"288,200",8,1729205,22.6,78795,0.0455671826070362,1936,NA,NA,NA,NA,128054000,534,0.0141190435285114,0.0149812734082397,NA,NA,NA
"1377","1936-01-01","WY",1930,240000,TRUE,NA,NA,"Wyoming","225,565",16,"2.3",50,1,0,"223,630",3,225565,8,14435,0.0639948573581894,1936,NA,NA,NA,NA,128054000,534,0.00187420931794399,0.00561797752808989,NA,NA,NA
"1378","1937-01-01","AK",1930,NA,FALSE,NA,NA,"Alaska","59,278",7.7,"0.1",52,NA,NA,"",NA,59278,0,NA,NA,1937,NA,NA,NA,NA,128822000,534,NA,NA,NA,NA,NA
"1379","1937-01-01","AL",1930,2762000,FALSE,NA,NA,"Alabama","2,646,248",12.7,"52.3",24,9,-1,"294,027",11,2646248,25.1090909090909,115752,0.0437419319731182,1937,NA,NA,NA,NA,128822000,534,0.021440437192405,0.0205992509363296,NA,NA,NA
"1380","1937-01-01","AR",1930,1903000,FALSE,NA,NA,"Arkansas","1,854,482",5.8,"35.6",32,7,0,"264,921",9,1854482,21.1444444444444,48518,0.0261625618366746,1937,NA,NA,NA,NA,128822000,534,0.0147723214978808,0.0168539325842697,NA,NA,NA
"1381","1937-01-01","AZ",1930,453000,FALSE,NA,NA,"Arizona","435,573",30.3,"3.8",47,1,1,"389,375",3,435573,15.1,17427,0.040009366971782,1937,NA,NA,NA,NA,128822000,534,0.00351648010433001,0.00561797752808989,NA,NA,NA
"1382","1937-01-01","CA",1930,6528000,FALSE,NA,NA,"California","5,677,251",65.7,"36.4",31,20,9,"283,412",22,5677251,29.6727272727273,850749,0.149852278858201,1937,NA,NA,NA,NA,128822000,534,0.0506745742186894,0.0411985018726592,NA,NA,NA
"1383","1937-01-01","CO",1930,1104000,FALSE,NA,NA,"Colorado","1,035,791",10.2,"10",41,4,0,"258,712",6,1035791,18.4,68209,0.0658520879212119,1937,NA,NA,NA,NA,128822000,534,0.00856996475757246,0.0112359550561798,NA,NA,NA
"1384","1937-01-01","CT",1930,1678000,FALSE,NA,NA,"Connecticut","1,606,903",16.4,"331.8",6,6,1,"267,816",8,1606903,20.975,71097,0.0442447366144689,1937,NA,NA,NA,NA,128822000,534,0.0130257254195712,0.0149812734082397,NA,NA,NA
"1385","1937-01-01","DC",1930,616000,FALSE,NA,NA,"District of Columbia","486,869",11.3,"7,975.10",1,NA,NA,"",3,486869,20.5333333333333,129131,0.265227402032169,1937,NA,NA,NA,NA,128822000,534,0.00478179192994985,0.00561797752808989,NA,NA,NA
"1386","1937-01-01","DE",1930,254000,FALSE,NA,NA,"Delaware","238,380",6.9,"122.3",12,1,0,"238,380",3,238380,8.46666666666667,15620,0.0655256313449115,1937,NA,NA,NA,NA,128822000,534,0.00197171290618062,0.00561797752808989,NA,NA,NA
"1387","1937-01-01","FL",1930,1709000,FALSE,NA,NA,"Florida","1,468,211",51.6,"27.4",35,5,1,"293,638",7,1468211,24.4142857142857,240789,0.164001631918028,1937,NA,NA,NA,NA,128822000,534,0.0132663675459161,0.0131086142322097,NA,NA,NA
"1388","1937-01-01","GA",1930,3037000,FALSE,NA,NA,"Georgia","2,908,506",0.4,"50.6",26,10,-2,"290,845",12,2908506,25.3083333333333,128494,0.0441786951788994,1937,NA,NA,NA,NA,128822000,534,0.0235751657325612,0.0224719101123595,NA,NA,NA
"1389","1937-01-01","HI",1930,NA,FALSE,NA,NA,"Hawaii","368,336",43.9,"57.3",21,NA,NA,"",NA,368336,0,NA,NA,1937,NA,NA,NA,NA,128822000,534,NA,NA,NA,NA,NA
"1390","1937-01-01","IA",1930,2498000,FALSE,NA,NA,"Iowa","2,470,939",2.8,"44.2",28,9,-2,"274,491",11,2470939,22.7090909090909,27061,0.0109517070231196,1937,NA,NA,NA,NA,128822000,534,0.0193910977938551,0.0205992509363296,NA,NA,NA
"1391","1937-01-01","ID",1930,507000,FALSE,NA,NA,"Idaho","445,032",3,"5.4",46,2,0,"220,768",4,445032,12.675,61968,0.13924391953837,1937,NA,NA,NA,NA,128822000,534,0.00393566316312431,0.00749063670411985,NA,NA,NA
"1392","1937-01-01","IL",1930,7857000,FALSE,NA,NA,"Illinois","7,630,654",17.7,"137.4",11,27,0,"282,607",29,7630654,27.0931034482759,226346,0.029662726156893,1937,NA,NA,NA,NA,128822000,534,0.0609911350545714,0.0543071161048689,NA,NA,NA
"1393","1937-01-01","IN",1930,3374000,FALSE,NA,NA,"Indiana","3,238,503",10.5,"90.4",13,12,-1,"269,873",14,3238503,24.1,135497,0.0418393930776041,1937,NA,NA,NA,NA,128822000,534,0.0261911785254072,0.0262172284644195,NA,NA,NA
"1394","1937-01-01","KS",1930,1856000,FALSE,NA,NA,"Kansas","1,880,999",6.3,"23",38,7,-1,"268,500",9,1880999,20.6222222222222,-24999,-0.013290278197915,1937,NA,NA,NA,NA,128822000,534,0.014407476983745,0.0168539325842697,NA,NA,NA
"1395","1937-01-01","KY",1930,2784000,FALSE,NA,NA,"Kentucky","2,614,589",8.2,"66.2",16,9,-2,"290,508",11,2614589,25.3090909090909,169411,0.0647945049872083,1937,NA,NA,NA,NA,128822000,534,0.0216112154756175,0.0205992509363296,NA,NA,NA
"1396","1937-01-01","LA",1930,2257000,FALSE,NA,NA,"Louisiana","2,101,593",16.9,"48.6",27,8,0,"262,699",10,2101593,22.57,155407,0.0739472390705527,1937,NA,NA,NA,NA,128822000,534,0.0175202993277546,0.0187265917602996,NA,NA,NA
"1397","1937-01-01","MA",1930,4358000,FALSE,NA,NA,"Massachusetts","4,249,614",10.3,"544.8",4,15,-1,"283,307",17,4249614,25.6352941176471,108386,0.0255049046807545,1937,NA,NA,NA,NA,128822000,534,0.0338296253745478,0.0318352059925094,NA,NA,NA
"1398","1937-01-01","MD",1930,1754000,FALSE,NA,NA,"Maryland","1,631,526",12.5,"168.1",9,6,0,"271,920",8,1631526,21.925,122474,0.0750671457273742,1937,NA,NA,NA,NA,128822000,534,0.013615686761578,0.0149812734082397,NA,NA,NA
"1399","1937-01-01","ME",1930,842000,FALSE,NA,NA,"Maine","797,423",3.8,"25.9",36,3,-1,"265,806",5,797423,16.84,44577,0.0559013221339239,1937,NA,NA,NA,NA,128822000,534,0.00653615065749639,0.00936329588014981,NA,NA,NA
"1400","1937-01-01","MI",1930,4968000,FALSE,NA,NA,"Michigan","4,842,325",32,"85.6",14,17,4,"284,827",19,4842325,26.1473684210526,125675,0.025953441786745,1937,NA,NA,NA,NA,128822000,534,0.0385648414090761,0.0355805243445693,NA,NA,NA
"1401","1937-01-01","MN",1930,2746000,FALSE,NA,NA,"Minnesota","2,563,953",7.4,"32.2",34,9,-1,"283,509",11,2563953,24.9636363636364,182047,0.0710024715741669,1937,NA,NA,NA,NA,128822000,534,0.0213162348046141,0.0205992509363296,NA,NA,NA
"1402","1937-01-01","MO",1930,3794000,FALSE,NA,NA,"Missouri","3,629,367",6.6,"52.8",23,13,-3,"279,162",15,3629367,25.2933333333333,164633,0.0453613536465174,1937,NA,NA,NA,NA,128822000,534,0.0294514912049184,0.0280898876404494,NA,NA,NA
"1403","1937-01-01","MS",1930,2086000,FALSE,NA,NA,"Mississippi","2,009,821",12.2,"42.8",29,7,-1,"286,879",9,2009821,23.1777777777778,76179,0.0379033754747313,1937,NA,NA,NA,NA,128822000,534,0.0161928863082393,0.0168539325842697,NA,NA,NA
"1404","1937-01-01","MT",1930,554000,FALSE,NA,NA,"Montana","537,606",-2.1,"3.7",48,2,0,"262,365",4,537606,13.85,16394,0.0304944513268081,1937,NA,NA,NA,NA,128822000,534,0.0043005076772601,0.00749063670411985,NA,NA,NA
"1405","1937-01-01","NC",1930,3385000,FALSE,NA,NA,"North Carolina","3,170,276",23.9,"65.2",17,11,1,"287,934",13,3170276,26.0384615384615,214724,0.0677303805725432,1937,NA,NA,NA,NA,128822000,534,0.0262765676670134,0.0243445692883895,NA,NA,NA
